,ds,y
1872,2022-03-05 19:45:00,36
1873,2022-03-05 19:30:00,37
1874,2022-03-05 19:15:00,32
1875,2022-03-05 19:00:00,32
1876,2022-03-05 18:45:00,31
1877,2022-03-05 18:30:00,38
1878,2022-03-05 18:15:00,36
1879,2022-03-05 18:00:00,33
1880,2022-03-05 17:45:00,25
1881,2022-03-05 17:30:00,22
1882,2022-03-05 17:15:00,25
1883,2022-03-05 17:00:00,26
1884,2022-03-05 16:45:00,25
1885,2022-03-05 16:30:00,25
1886,2022-03-05 16:15:00,25
1887,2022-03-05 16:00:00,27
1888,2022-03-05 15:45:00,23
1889,2022-03-05 15:30:00,28
1890,2022-03-05 15:15:00,31
1891,2022-03-05 15:00:00,31
1892,2022-03-05 14:45:00,28
1893,2022-03-05 14:30:00,28
1894,2022-03-05 14:15:00,21
1895,2022-03-05 14:00:00,24
1896,2022-03-05 13:45:00,38
1897,2022-03-05 13:30:00,38
1898,2022-03-05 13:15:00,28
1899,2022-03-05 13:00:00,24
1900,2022-03-05 12:45:00,31
1901,2022-03-05 12:30:00,35
1902,2022-03-05 12:15:00,28
1903,2022-03-05 12:00:00,21
1904,2022-03-05 11:45:00,19
1905,2022-03-05 11:30:00,21
1906,2022-03-05 11:15:00,16
1907,2022-03-05 11:00:00,21
1908,2022-03-05 10:45:00,15
1909,2022-03-05 10:30:00,21
1910,2022-03-05 10:15:00,14
1911,2022-03-05 10:00:00,19
1912,2022-03-05 09:45:00,12
1913,2022-03-05 09:30:00,12
1914,2022-03-05 09:15:00,14
1915,2022-03-05 09:00:00,14
1916,2022-03-05 08:45:00,7
1917,2022-03-05 08:30:00,11
1918,2022-03-05 08:15:00,9
1919,2022-03-05 08:00:00,8
1920,2022-03-05 07:45:00,2
1921,2022-03-05 07:30:00,5
1922,2022-03-05 07:15:00,3
1923,2022-03-05 07:00:00,3
1924,2022-03-05 06:45:00,2
1925,2022-03-05 06:30:00,2
1926,2022-03-05 06:15:00,3
1927,2022-03-05 06:00:00,4
1928,2022-03-05 05:45:00,3
1929,2022-03-05 05:30:00,3
1930,2022-03-05 05:15:00,3
1931,2022-03-05 05:00:00,1
1932,2022-03-05 04:45:00,1
1933,2022-03-05 04:30:00,1
1934,2022-03-05 04:15:00,1
1935,2022-03-05 04:00:00,1
1936,2022-03-05 03:45:00,1
1937,2022-03-05 03:30:00,1
1938,2022-03-05 03:15:00,1
1939,2022-03-05 03:00:00,1
1940,2022-03-05 02:45:00,1
1941,2022-03-05 02:30:00,1
1942,2022-03-05 02:15:00,1
1943,2022-03-05 02:00:00,1
1944,2022-03-05 01:45:00,5
1945,2022-03-05 01:30:00,5
1946,2022-03-05 01:15:00,1
1947,2022-03-05 01:00:00,5
1948,2022-03-05 00:45:00,8
1949,2022-03-05 00:30:00,10
1950,2022-03-05 00:15:00,8
1951,2022-03-05 00:00:00,10
1952,2022-03-04 23:45:00,11
1953,2022-03-04 23:30:00,14
1954,2022-03-04 23:15:00,12
1955,2022-03-04 23:00:00,16
1956,2022-03-04 22:45:00,25
1957,2022-03-04 22:30:00,22
1958,2022-03-04 22:15:00,25
1959,2022-03-04 22:00:00,25
1960,2022-03-04 21:45:00,34
1961,2022-03-04 21:30:00,39
1962,2022-03-04 21:15:00,32
1963,2022-03-04 21:00:00,36
1964,2022-03-04 20:45:00,41
1965,2022-03-04 20:30:00,46
1966,2022-03-04 20:15:00,50
1967,2022-03-04 20:00:00,46
1968,2022-03-04 19:45:00,37
1969,2022-03-04 19:30:00,31
1970,2022-03-04 19:15:00,41
1971,2022-03-04 19:00:00,39
1972,2022-03-04 18:45:00,41
1973,2022-03-04 18:30:00,41
1974,2022-03-04 18:15:00,40
1975,2022-03-04 18:00:00,40
1976,2022-03-04 17:45:00,23
1977,2022-03-04 17:30:00,22
1978,2022-03-04 17:15:00,26
1979,2022-03-04 17:00:00,26
1980,2022-03-04 16:45:00,28
1981,2022-03-04 16:30:00,23
1982,2022-03-04 16:15:00,23
1983,2022-03-04 16:00:00,26
1984,2022-03-04 15:45:00,23
1985,2022-03-04 15:30:00,28
1986,2022-03-04 15:15:00,25
1987,2022-03-04 15:00:00,29
1988,2022-03-04 14:45:00,26
1989,2022-03-04 14:30:00,22
1990,2022-03-04 14:15:00,21
1991,2022-03-04 14:00:00,21
1992,2022-03-04 13:45:00,40
1993,2022-03-04 13:30:00,40
1994,2022-03-04 13:15:00,29
1995,2022-03-04 13:00:00,39
1996,2022-03-04 12:45:00,30
1997,2022-03-04 12:30:00,38
1998,2022-03-04 12:15:00,28
1999,2022-03-04 12:00:00,39
2000,2022-03-04 11:45:00,14
2001,2022-03-04 11:30:00,18
2002,2022-03-04 11:15:00,16
2003,2022-03-04 11:00:00,14
2004,2022-03-04 10:45:00,17
2005,2022-03-04 10:30:00,13
2006,2022-03-04 10:15:00,12
2007,2022-03-04 10:00:00,11
2008,2022-03-04 09:45:00,15
2009,2022-03-04 09:30:00,11
2010,2022-03-04 09:15:00,19
2011,2022-03-04 09:00:00,19
2012,2022-03-04 08:45:00,6
2013,2022-03-04 08:30:00,10
2014,2022-03-04 08:15:00,7
2015,2022-03-04 08:00:00,9
2016,2022-03-04 07:45:00,2
2017,2022-03-04 07:30:00,4
2018,2022-03-04 07:15:00,5
2019,2022-03-04 07:00:00,3
2020,2022-03-04 06:45:00,4
2021,2022-03-04 06:30:00,4
2022,2022-03-04 06:15:00,4
2023,2022-03-04 06:00:00,1
2024,2022-03-04 05:45:00,2
2025,2022-03-04 05:30:00,3
2026,2022-03-04 05:15:00,2
2027,2022-03-04 05:00:00,2
2028,2022-03-04 04:45:00,1
2029,2022-03-04 04:30:00,1
2030,2022-03-04 04:15:00,1
2031,2022-03-04 04:00:00,1
2032,2022-03-04 03:45:00,1
2033,2022-03-04 03:30:00,1
2034,2022-03-04 03:15:00,1
2035,2022-03-04 03:00:00,1
2036,2022-03-04 02:45:00,1
2037,2022-03-04 02:30:00,1
2038,2022-03-04 02:15:00,1
2039,2022-03-04 02:00:00,1
2040,2022-03-04 01:45:00,1
2041,2022-03-04 01:30:00,6
2042,2022-03-04 01:15:00,2
2043,2022-03-04 01:00:00,5
2044,2022-03-04 00:45:00,11
2045,2022-03-04 00:30:00,6
2046,2022-03-04 00:15:00,10
2047,2022-03-04 00:00:00,10
2048,2022-03-03 23:45:00,14
2049,2022-03-03 23:30:00,14
2050,2022-03-03 23:15:00,14
2051,2022-03-03 23:00:00,12
2052,2022-03-03 22:45:00,23
2053,2022-03-03 22:30:00,25
2054,2022-03-03 22:15:00,24
2055,2022-03-03 22:00:00,25
2056,2022-03-03 21:45:00,40
2057,2022-03-03 21:30:00,38
2058,2022-03-03 21:15:00,36
2059,2022-03-03 21:00:00,37
2060,2022-03-03 20:45:00,49
2061,2022-03-03 20:30:00,44
2062,2022-03-03 20:15:00,48
2063,2022-03-03 20:00:00,49
2064,2022-03-03 19:45:00,39
2065,2022-03-03 19:30:00,35
2066,2022-03-03 19:15:00,39
2067,2022-03-03 19:00:00,32
2068,2022-03-03 18:45:00,36
2069,2022-03-03 18:30:00,37
2070,2022-03-03 18:15:00,33
2071,2022-03-03 18:00:00,32
2072,2022-03-03 17:45:00,21
2073,2022-03-03 17:30:00,25
2074,2022-03-03 17:15:00,21
2075,2022-03-03 17:00:00,24
2076,2022-03-03 16:45:00,23
2077,2022-03-03 16:30:00,23
2078,2022-03-03 16:15:00,21
2079,2022-03-03 16:00:00,25
2080,2022-03-03 15:45:00,25
2081,2022-03-03 15:30:00,22
2082,2022-03-03 15:15:00,23
2083,2022-03-03 15:00:00,31
2084,2022-03-03 14:45:00,22
2085,2022-03-03 14:30:00,21
2086,2022-03-03 14:15:00,21
2087,2022-03-03 14:00:00,25
2088,2022-03-03 13:45:00,34
2089,2022-03-03 13:30:00,32
2090,2022-03-03 13:15:00,41
2091,2022-03-03 13:00:00,23
2092,2022-03-03 12:45:00,37
2093,2022-03-03 12:30:00,40
2094,2022-03-03 12:15:00,38
2095,2022-03-03 12:00:00,32
2096,2022-03-03 11:45:00,20
2097,2022-03-03 11:30:00,16
2098,2022-03-03 11:15:00,21
2099,2022-03-03 11:00:00,11
2100,2022-03-03 10:45:00,21
2101,2022-03-03 10:30:00,20
2102,2022-03-03 10:15:00,14
2103,2022-03-03 10:00:00,20
2104,2022-03-03 09:45:00,20
2105,2022-03-03 09:30:00,14
2106,2022-03-03 09:15:00,12
2107,2022-03-03 09:00:00,12
2108,2022-03-03 08:45:00,6
2109,2022-03-03 08:30:00,8
2110,2022-03-03 08:15:00,10
2111,2022-03-03 08:00:00,7
2112,2022-03-03 07:45:00,3
2113,2022-03-03 07:30:00,4
2114,2022-03-03 07:15:00,4
2115,2022-03-03 07:00:00,5
2116,2022-03-03 06:45:00,2
2117,2022-03-03 06:30:00,3
2118,2022-03-03 06:15:00,2
2119,2022-03-03 06:00:00,3
2120,2022-03-03 05:45:00,1
2121,2022-03-03 05:30:00,2
2122,2022-03-03 05:15:00,2
2123,2022-03-03 05:00:00,1
2124,2022-03-03 04:45:00,1
2125,2022-03-03 04:30:00,1
2126,2022-03-03 04:15:00,1
2127,2022-03-03 04:00:00,1
2128,2022-03-03 03:45:00,1
2129,2022-03-03 03:30:00,1
2130,2022-03-03 03:15:00,1
2131,2022-03-03 03:00:00,1
2132,2022-03-03 02:45:00,1
2133,2022-03-03 02:30:00,1
2134,2022-03-03 02:15:00,1
2135,2022-03-03 02:00:00,1
2136,2022-03-03 01:45:00,1
2137,2022-03-03 01:30:00,5
2138,2022-03-03 01:15:00,3
2139,2022-03-03 01:00:00,2
2140,2022-03-03 00:45:00,9
2141,2022-03-03 00:30:00,11
2142,2022-03-03 00:15:00,11
2143,2022-03-03 00:00:00,11
2144,2022-03-02 23:45:00,15
2145,2022-03-02 23:30:00,13
2146,2022-03-02 23:15:00,16
2147,2022-03-02 23:00:00,16
2148,2022-03-02 22:45:00,24
2149,2022-03-02 22:30:00,24
2150,2022-03-02 22:15:00,23
2151,2022-03-02 22:00:00,25
2152,2022-03-02 21:45:00,34
2153,2022-03-02 21:30:00,34
2154,2022-03-02 21:15:00,32
2155,2022-03-02 21:00:00,33
2156,2022-03-02 20:45:00,51
2157,2022-03-02 20:30:00,48
2158,2022-03-02 20:15:00,45
2159,2022-03-02 20:00:00,42
2160,2022-03-02 19:45:00,39
2161,2022-03-02 19:30:00,33
2162,2022-03-02 19:15:00,31
2163,2022-03-02 19:00:00,31
2164,2022-03-02 18:45:00,40
2165,2022-03-02 18:30:00,33
2166,2022-03-02 18:15:00,37
2167,2022-03-02 18:00:00,37
2168,2022-03-02 17:45:00,24
2169,2022-03-02 17:30:00,24
2170,2022-03-02 17:15:00,21
2171,2022-03-02 17:00:00,24
2172,2022-03-02 16:45:00,25
2173,2022-03-02 16:30:00,23
2174,2022-03-02 16:15:00,25
2175,2022-03-02 16:00:00,28
2176,2022-03-02 15:45:00,27
2177,2022-03-02 15:30:00,28
2178,2022-03-02 15:15:00,23
2179,2022-03-02 15:00:00,23
2180,2022-03-02 14:45:00,23
2181,2022-03-02 14:30:00,22
2182,2022-03-02 14:15:00,26
2183,2022-03-02 14:00:00,21
2184,2022-03-02 13:45:00,30
2185,2022-03-02 13:30:00,23
2186,2022-03-02 13:15:00,30
2187,2022-03-02 13:00:00,27
2188,2022-03-02 12:45:00,38
2189,2022-03-02 12:30:00,28
2190,2022-03-02 12:15:00,38
2191,2022-03-02 12:00:00,27
2192,2022-03-02 11:45:00,13
2193,2022-03-02 11:30:00,18
2194,2022-03-02 11:15:00,13
2195,2022-03-02 11:00:00,20
2196,2022-03-02 10:45:00,21
2197,2022-03-02 10:30:00,21
2198,2022-03-02 10:15:00,18
2199,2022-03-02 10:00:00,17
2200,2022-03-02 09:45:00,15
2201,2022-03-02 09:30:00,18
2202,2022-03-02 09:15:00,18
2203,2022-03-02 09:00:00,12
2204,2022-03-02 08:45:00,8
2205,2022-03-02 08:30:00,10
2206,2022-03-02 08:15:00,10
2207,2022-03-02 08:00:00,7
2208,2022-03-02 07:45:00,5
2209,2022-03-02 07:30:00,5
2210,2022-03-02 07:15:00,3
2211,2022-03-02 07:00:00,3
2212,2022-03-02 06:45:00,1
2213,2022-03-02 06:30:00,4
2214,2022-03-02 06:15:00,1
2215,2022-03-02 06:00:00,4
2216,2022-03-02 05:45:00,3
2217,2022-03-02 05:30:00,3
2218,2022-03-02 05:15:00,1
2219,2022-03-02 05:00:00,2
2220,2022-03-02 04:45:00,1
2221,2022-03-02 04:30:00,1
2222,2022-03-02 04:15:00,1
2223,2022-03-02 04:00:00,1
2224,2022-03-02 03:45:00,1
2225,2022-03-02 03:30:00,1
2226,2022-03-02 03:15:00,1
2227,2022-03-02 03:00:00,1
2228,2022-03-02 02:45:00,1
2229,2022-03-02 02:30:00,1
2230,2022-03-02 02:15:00,1
2231,2022-03-02 02:00:00,1
2232,2022-03-02 01:45:00,6
2233,2022-03-02 01:30:00,3
2234,2022-03-02 01:15:00,1
2235,2022-03-02 01:00:00,1
2236,2022-03-02 00:45:00,6
2237,2022-03-02 00:30:00,8
2238,2022-03-02 00:15:00,10
2239,2022-03-02 00:00:00,6
2240,2022-03-01 23:45:00,12
2241,2022-03-01 23:30:00,15
2242,2022-03-01 23:15:00,14
2243,2022-03-01 23:00:00,15
2244,2022-03-01 22:45:00,23
2245,2022-03-01 22:30:00,25
2246,2022-03-01 22:15:00,24
2247,2022-03-01 22:00:00,25
2248,2022-03-01 21:45:00,31
2249,2022-03-01 21:30:00,33
2250,2022-03-01 21:15:00,31
2251,2022-03-01 21:00:00,37
2252,2022-03-01 20:45:00,51
2253,2022-03-01 20:30:00,50
2254,2022-03-01 20:15:00,49
2255,2022-03-01 20:00:00,47
2256,2022-03-01 19:45:00,36
2257,2022-03-01 19:30:00,33
2258,2022-03-01 19:15:00,39
2259,2022-03-01 19:00:00,39
2260,2022-03-01 18:45:00,39
2261,2022-03-01 18:30:00,31
2262,2022-03-01 18:15:00,37
2263,2022-03-01 18:00:00,36
2264,2022-03-01 17:45:00,21
2265,2022-03-01 17:30:00,23
2266,2022-03-01 17:15:00,22
2267,2022-03-01 17:00:00,26
2268,2022-03-01 16:45:00,27
2269,2022-03-01 16:30:00,21
2270,2022-03-01 16:15:00,21
2271,2022-03-01 16:00:00,27
2272,2022-03-01 15:45:00,22
2273,2022-03-01 15:30:00,30
2274,2022-03-01 15:15:00,31
2275,2022-03-01 15:00:00,30
2276,2022-03-01 14:45:00,21
2277,2022-03-01 14:30:00,25
2278,2022-03-01 14:15:00,29
2279,2022-03-01 14:00:00,28
2280,2022-03-01 13:45:00,30
2281,2022-03-01 13:30:00,26
2282,2022-03-01 13:15:00,39
2283,2022-03-01 13:00:00,23
2284,2022-03-01 12:45:00,39
2285,2022-03-01 12:30:00,34
2286,2022-03-01 12:15:00,37
2287,2022-03-01 12:00:00,29
2288,2022-03-01 11:45:00,15
2289,2022-03-01 11:30:00,20
2290,2022-03-01 11:15:00,12
2291,2022-03-01 11:00:00,15
2292,2022-03-01 10:45:00,12
2293,2022-03-01 10:30:00,12
2294,2022-03-01 10:15:00,21
2295,2022-03-01 10:00:00,15
2296,2022-03-01 09:45:00,20
2297,2022-03-01 09:30:00,15
2298,2022-03-01 09:15:00,12
2299,2022-03-01 09:00:00,19
2300,2022-03-01 08:45:00,6
2301,2022-03-01 08:30:00,11
2302,2022-03-01 08:15:00,6
2303,2022-03-01 08:00:00,10
2304,2022-03-01 07:45:00,3
2305,2022-03-01 07:30:00,5
2306,2022-03-01 07:15:00,3
2307,2022-03-01 07:00:00,3
2308,2022-03-01 06:45:00,3
2309,2022-03-01 06:30:00,1
2310,2022-03-01 06:15:00,4
2311,2022-03-01 06:00:00,4
2312,2022-03-01 05:45:00,3
2313,2022-03-01 05:30:00,3
2314,2022-03-01 05:15:00,3
2315,2022-03-01 05:00:00,3
2316,2022-03-01 04:45:00,1
2317,2022-03-01 04:30:00,1
2318,2022-03-01 04:15:00,1
2319,2022-03-01 04:00:00,1
2320,2022-03-01 03:45:00,1
2321,2022-03-01 03:30:00,1
2322,2022-03-01 03:15:00,1
2323,2022-03-01 03:00:00,1
2324,2022-03-01 02:45:00,1
2325,2022-03-01 02:30:00,1
2326,2022-03-01 02:15:00,1
2327,2022-03-01 02:00:00,1
2328,2022-03-01 01:45:00,5
2329,2022-03-01 01:30:00,3
2330,2022-03-01 01:15:00,3
2331,2022-03-01 01:00:00,5
2332,2022-03-01 00:45:00,6
2333,2022-03-01 00:30:00,6
2334,2022-03-01 00:15:00,8
2335,2022-03-01 00:00:00,8
2336,2022-02-28 23:45:00,16
2337,2022-02-28 23:30:00,14
2338,2022-02-28 23:15:00,11
2339,2022-02-28 23:00:00,13
2340,2022-02-28 22:45:00,25
2341,2022-02-28 22:30:00,24
2342,2022-02-28 22:15:00,25
2343,2022-02-28 22:00:00,23
2344,2022-02-28 21:45:00,40
2345,2022-02-28 21:30:00,37
2346,2022-02-28 21:15:00,38
2347,2022-02-28 21:00:00,41
2348,2022-02-28 20:45:00,46
2349,2022-02-28 20:30:00,45
2350,2022-02-28 20:15:00,49
2351,2022-02-28 20:00:00,51
2352,2022-02-28 19:45:00,36
2353,2022-02-28 19:30:00,38
2354,2022-02-28 19:15:00,35
2355,2022-02-28 19:00:00,40
2356,2022-02-28 18:45:00,36
2357,2022-02-28 18:30:00,36
2358,2022-02-28 18:15:00,41
2359,2022-02-28 18:00:00,40
2360,2022-02-28 17:45:00,23
2361,2022-02-28 17:30:00,26
2362,2022-02-28 17:15:00,23
2363,2022-02-28 17:00:00,21
2364,2022-02-28 16:45:00,28
2365,2022-02-28 16:30:00,22
2366,2022-02-28 16:15:00,26
2367,2022-02-28 16:00:00,29
2368,2022-02-28 15:45:00,23
2369,2022-02-28 15:30:00,23
2370,2022-02-28 15:15:00,30
2371,2022-02-28 15:00:00,28
2372,2022-02-28 14:45:00,25
2373,2022-02-28 14:30:00,23
2374,2022-02-28 14:15:00,31
2375,2022-02-28 14:00:00,29
2376,2022-02-28 13:45:00,40
2377,2022-02-28 13:30:00,37
2378,2022-02-28 13:15:00,39
2379,2022-02-28 13:00:00,39
2380,2022-02-28 12:45:00,25
2381,2022-02-28 12:30:00,25
2382,2022-02-28 12:15:00,28
2383,2022-02-28 12:00:00,27
2384,2022-02-28 11:45:00,19
2385,2022-02-28 11:30:00,20
2386,2022-02-28 11:15:00,14
2387,2022-02-28 11:00:00,19
2388,2022-02-28 10:45:00,20
2389,2022-02-28 10:30:00,19
2390,2022-02-28 10:15:00,11
2391,2022-02-28 10:00:00,18
2392,2022-02-28 09:45:00,15
2393,2022-02-28 09:30:00,18
2394,2022-02-28 09:15:00,19
2395,2022-02-28 09:00:00,13
2396,2022-02-28 08:45:00,10
2397,2022-02-28 08:30:00,7
2398,2022-02-28 08:15:00,8
2399,2022-02-28 08:00:00,8
2400,2022-02-28 07:45:00,5
2401,2022-02-28 07:30:00,3
2402,2022-02-28 07:15:00,4
2403,2022-02-28 07:00:00,2
2404,2022-02-28 06:45:00,3
2405,2022-02-28 06:30:00,1
2406,2022-02-28 06:15:00,2
2407,2022-02-28 06:00:00,1
2408,2022-02-28 05:45:00,1
2409,2022-02-28 05:30:00,3
2410,2022-02-28 05:15:00,3
2411,2022-02-28 05:00:00,2
2412,2022-02-28 04:45:00,1
2413,2022-02-28 04:30:00,1
2414,2022-02-28 04:15:00,1
2415,2022-02-28 04:00:00,1
2416,2022-02-28 03:45:00,1
2417,2022-02-28 03:30:00,1
2418,2022-02-28 03:15:00,1
2419,2022-02-28 03:00:00,1
2420,2022-02-28 02:45:00,1
2421,2022-02-28 02:30:00,1
2422,2022-02-28 02:15:00,1
2423,2022-02-28 02:00:00,1
2424,2022-02-28 01:45:00,1
2425,2022-02-28 01:30:00,4
2426,2022-02-28 01:15:00,5
2427,2022-02-28 01:00:00,6
2428,2022-02-28 00:45:00,10
2429,2022-02-28 00:30:00,8
2430,2022-02-28 00:15:00,8
2431,2022-02-28 00:00:00,10
2432,2022-02-27 23:45:00,15
2433,2022-02-27 23:30:00,15
2434,2022-02-27 23:15:00,12
2435,2022-02-27 23:00:00,15
2436,2022-02-27 22:45:00,25
2437,2022-02-27 22:30:00,23
2438,2022-02-27 22:15:00,25
2439,2022-02-27 22:00:00,24
2440,2022-02-27 21:45:00,41
2441,2022-02-27 21:30:00,34
2442,2022-02-27 21:15:00,38
2443,2022-02-27 21:00:00,39
2444,2022-02-27 20:45:00,50
2445,2022-02-27 20:30:00,44
2446,2022-02-27 20:15:00,49
2447,2022-02-27 20:00:00,48
2448,2022-02-27 19:45:00,38
2449,2022-02-27 19:30:00,40
2450,2022-02-27 19:15:00,34
2451,2022-02-27 19:00:00,37
2452,2022-02-27 18:45:00,31
2453,2022-02-27 18:30:00,32
2454,2022-02-27 18:15:00,36
2455,2022-02-27 18:00:00,41
2456,2022-02-27 17:45:00,25
2457,2022-02-27 17:30:00,22
2458,2022-02-27 17:15:00,24
2459,2022-02-27 17:00:00,21
2460,2022-02-27 16:45:00,24
2461,2022-02-27 16:30:00,21
2462,2022-02-27 16:15:00,31
2463,2022-02-27 16:00:00,24
2464,2022-02-27 15:45:00,21
2465,2022-02-27 15:30:00,25
2466,2022-02-27 15:15:00,21
2467,2022-02-27 15:00:00,29
2468,2022-02-27 14:45:00,27
2469,2022-02-27 14:30:00,27
2470,2022-02-27 14:15:00,21
2471,2022-02-27 14:00:00,26
2472,2022-02-27 13:45:00,41
2473,2022-02-27 13:30:00,38
2474,2022-02-27 13:15:00,29
2475,2022-02-27 13:00:00,31
2476,2022-02-27 12:45:00,29
2477,2022-02-27 12:30:00,34
2478,2022-02-27 12:15:00,31
2479,2022-02-27 12:00:00,23
2480,2022-02-27 11:45:00,13
2481,2022-02-27 11:30:00,19
2482,2022-02-27 11:15:00,19
2483,2022-02-27 11:00:00,12
2484,2022-02-27 10:45:00,16
2485,2022-02-27 10:30:00,21
2486,2022-02-27 10:15:00,21
2487,2022-02-27 10:00:00,20
2488,2022-02-27 09:45:00,16
2489,2022-02-27 09:30:00,11
2490,2022-02-27 09:15:00,19
2491,2022-02-27 09:00:00,16
2492,2022-02-27 08:45:00,11
2493,2022-02-27 08:30:00,7
2494,2022-02-27 08:15:00,6
2495,2022-02-27 08:00:00,9
2496,2022-02-27 07:45:00,3
2497,2022-02-27 07:30:00,4
2498,2022-02-27 07:15:00,2
2499,2022-02-27 07:00:00,4
2500,2022-02-27 06:45:00,2
2501,2022-02-27 06:30:00,3
2502,2022-02-27 06:15:00,1
2503,2022-02-27 06:00:00,2
2504,2022-02-27 05:45:00,1
2505,2022-02-27 05:30:00,3
2506,2022-02-27 05:15:00,3
2507,2022-02-27 05:00:00,2
2508,2022-02-27 04:45:00,1
2509,2022-02-27 04:30:00,1
2510,2022-02-27 04:15:00,1
2511,2022-02-27 04:00:00,1
2512,2022-02-27 03:45:00,1
2513,2022-02-27 03:30:00,1
2514,2022-02-27 03:15:00,1
2515,2022-02-27 03:00:00,1
2516,2022-02-27 02:45:00,1
2517,2022-02-27 02:30:00,1
2518,2022-02-27 02:15:00,1
2519,2022-02-27 02:00:00,1
2520,2022-02-27 01:45:00,3
2521,2022-02-27 01:30:00,5
2522,2022-02-27 01:15:00,5
2523,2022-02-27 01:00:00,4
2524,2022-02-27 00:45:00,10
2525,2022-02-27 00:30:00,11
2526,2022-02-27 00:15:00,7
2527,2022-02-27 00:00:00,11
2528,2022-02-26 23:45:00,15
2529,2022-02-26 23:30:00,11
2530,2022-02-26 23:15:00,14
2531,2022-02-26 23:00:00,12
2532,2022-02-26 22:45:00,25
2533,2022-02-26 22:30:00,25
2534,2022-02-26 22:15:00,25
2535,2022-02-26 22:00:00,21
2536,2022-02-26 21:45:00,39
2537,2022-02-26 21:30:00,34
2538,2022-02-26 21:15:00,39
2539,2022-02-26 21:00:00,41
2540,2022-02-26 20:45:00,47
2541,2022-02-26 20:30:00,46
2542,2022-02-26 20:15:00,48
2543,2022-02-26 20:00:00,45
2544,2022-02-26 19:45:00,38
2545,2022-02-26 19:30:00,32
2546,2022-02-26 19:15:00,33
2547,2022-02-26 19:00:00,37
2548,2022-02-26 18:45:00,37
2549,2022-02-26 18:30:00,35
2550,2022-02-26 18:15:00,36
2551,2022-02-26 18:00:00,37
2552,2022-02-26 17:45:00,21
2553,2022-02-26 17:30:00,21
2554,2022-02-26 17:15:00,22
2555,2022-02-26 17:00:00,25
2556,2022-02-26 16:45:00,28
2557,2022-02-26 16:30:00,25
2558,2022-02-26 16:15:00,25
2559,2022-02-26 16:00:00,29
2560,2022-02-26 15:45:00,28
2561,2022-02-26 15:30:00,21
2562,2022-02-26 15:15:00,21
2563,2022-02-26 15:00:00,29
2564,2022-02-26 14:45:00,21
2565,2022-02-26 14:30:00,21
2566,2022-02-26 14:15:00,21
2567,2022-02-26 14:00:00,21
2568,2022-02-26 13:45:00,37
2569,2022-02-26 13:30:00,27
2570,2022-02-26 13:15:00,28
2571,2022-02-26 13:00:00,28
2572,2022-02-26 12:45:00,23
2573,2022-02-26 12:30:00,33
2574,2022-02-26 12:15:00,24
2575,2022-02-26 12:00:00,21
2576,2022-02-26 11:45:00,12
2577,2022-02-26 11:30:00,12
2578,2022-02-26 11:15:00,12
2579,2022-02-26 11:00:00,11
2580,2022-02-26 10:45:00,11
2581,2022-02-26 10:30:00,17
2582,2022-02-26 10:15:00,15
2583,2022-02-26 10:00:00,17
2584,2022-02-26 09:45:00,21
2585,2022-02-26 09:30:00,18
2586,2022-02-26 09:15:00,21
2587,2022-02-26 09:00:00,18
2588,2022-02-26 08:45:00,8
2589,2022-02-26 08:30:00,7
2590,2022-02-26 08:15:00,7
2591,2022-02-26 08:00:00,10
2592,2022-02-26 07:45:00,4
2593,2022-02-26 07:30:00,3
2594,2022-02-26 07:15:00,5
2595,2022-02-26 07:00:00,3
2596,2022-02-26 06:45:00,1
2597,2022-02-26 06:30:00,1
2598,2022-02-26 06:15:00,2
2599,2022-02-26 06:00:00,2
2600,2022-02-26 05:45:00,2
2601,2022-02-26 05:30:00,3
2602,2022-02-26 05:15:00,2
2603,2022-02-26 05:00:00,1
2604,2022-02-26 04:45:00,1
2605,2022-02-26 04:30:00,1
2606,2022-02-26 04:15:00,1
2607,2022-02-26 04:00:00,1
2608,2022-02-26 03:45:00,1
2609,2022-02-26 03:30:00,1
2610,2022-02-26 03:15:00,1
2611,2022-02-26 03:00:00,1
2612,2022-02-26 02:45:00,1
2613,2022-02-26 02:30:00,1
2614,2022-02-26 02:15:00,1
2615,2022-02-26 02:00:00,1
2616,2022-02-26 01:45:00,4
2617,2022-02-26 01:30:00,5
2618,2022-02-26 01:15:00,5
2619,2022-02-26 01:00:00,4
2620,2022-02-26 00:45:00,6
2621,2022-02-26 00:30:00,9
2622,2022-02-26 00:15:00,10
2623,2022-02-26 00:00:00,11
2624,2022-02-25 23:45:00,16
2625,2022-02-25 23:30:00,13
2626,2022-02-25 23:15:00,15
2627,2022-02-25 23:00:00,15
2628,2022-02-25 22:45:00,25
2629,2022-02-25 22:30:00,23
2630,2022-02-25 22:15:00,25
2631,2022-02-25 22:00:00,24
2632,2022-02-25 21:45:00,36
2633,2022-02-25 21:30:00,31
2634,2022-02-25 21:15:00,31
2635,2022-02-25 21:00:00,35
2636,2022-02-25 20:45:00,47
2637,2022-02-25 20:30:00,43
2638,2022-02-25 20:15:00,46
2639,2022-02-25 20:00:00,50
2640,2022-02-25 19:45:00,41
2641,2022-02-25 19:30:00,34
2642,2022-02-25 19:15:00,31
2643,2022-02-25 19:00:00,37
2644,2022-02-25 18:45:00,37
2645,2022-02-25 18:30:00,31
2646,2022-02-25 18:15:00,32
2647,2022-02-25 18:00:00,37
2648,2022-02-25 17:45:00,24
