,ds,y
2088,2022-12-10 05:45:00,1
2089,2022-12-10 05:30:00,3
2090,2022-12-10 05:15:00,2
2091,2022-12-10 05:00:00,3
2092,2022-12-10 04:45:00,1
2093,2022-12-10 04:30:00,1
2094,2022-12-10 04:15:00,1
2095,2022-12-10 04:00:00,1
2096,2022-12-10 03:45:00,1
2097,2022-12-10 03:30:00,1
2098,2022-12-10 03:15:00,1
2099,2022-12-10 03:00:00,1
2100,2022-12-10 02:45:00,1
2101,2022-12-10 02:30:00,1
2102,2022-12-10 02:15:00,1
2103,2022-12-10 02:00:00,1
2104,2022-12-10 01:45:00,1
2105,2022-12-10 01:30:00,4
2106,2022-12-10 01:15:00,4
2107,2022-12-10 01:00:00,3
2108,2022-12-10 00:45:00,10
2109,2022-12-10 00:30:00,7
2110,2022-12-10 00:15:00,6
2111,2022-12-10 00:00:00,6
2112,2022-12-09 23:45:00,13
2113,2022-12-09 23:30:00,12
2114,2022-12-09 23:15:00,15
2115,2022-12-09 23:00:00,15
2116,2022-12-09 22:45:00,23
2117,2022-12-09 22:30:00,21
2118,2022-12-09 22:15:00,21
2119,2022-12-09 22:00:00,21
2120,2022-12-09 21:45:00,38
2121,2022-12-09 21:30:00,33
2122,2022-12-09 21:15:00,38
2123,2022-12-09 21:00:00,31
2124,2022-12-09 20:45:00,45
2125,2022-12-09 20:30:00,42
2126,2022-12-09 20:15:00,46
2127,2022-12-09 20:00:00,43
2128,2022-12-09 19:45:00,33
2129,2022-12-09 19:30:00,40
2130,2022-12-09 19:15:00,32
2131,2022-12-09 19:00:00,32
2132,2022-12-09 18:45:00,37
2133,2022-12-09 18:30:00,34
2134,2022-12-09 18:15:00,41
2135,2022-12-09 18:00:00,40
2136,2022-12-09 17:45:00,21
2137,2022-12-09 17:30:00,21
2138,2022-12-09 17:15:00,26
2139,2022-12-09 17:00:00,25
2140,2022-12-09 16:45:00,25
2141,2022-12-09 16:30:00,28
2142,2022-12-09 16:15:00,24
2143,2022-12-09 16:00:00,25
2144,2022-12-09 15:45:00,30
2145,2022-12-09 15:30:00,23
2146,2022-12-09 15:15:00,24
2147,2022-12-09 15:00:00,24
2148,2022-12-09 14:45:00,25
2149,2022-12-09 14:30:00,21
2150,2022-12-09 14:15:00,21
2151,2022-12-09 14:00:00,22
2152,2022-12-09 13:45:00,23
2153,2022-12-09 13:30:00,34
2154,2022-12-09 13:15:00,29
2155,2022-12-09 13:00:00,25
2156,2022-12-09 12:45:00,40
2157,2022-12-09 12:30:00,21
2158,2022-12-09 12:15:00,31
2159,2022-12-09 12:00:00,27
2160,2022-12-09 11:45:00,17
2161,2022-12-09 11:30:00,13
2162,2022-12-09 11:15:00,11
2163,2022-12-09 11:00:00,12
2164,2022-12-09 10:45:00,12
2165,2022-12-09 10:30:00,11
2166,2022-12-09 10:15:00,13
2167,2022-12-09 10:00:00,13
2168,2022-12-09 09:45:00,21
2169,2022-12-09 09:30:00,17
2170,2022-12-09 09:15:00,16
2171,2022-12-09 09:00:00,19
2172,2022-12-09 08:45:00,6
2173,2022-12-09 08:30:00,7
2174,2022-12-09 08:15:00,7
2175,2022-12-09 08:00:00,7
2176,2022-12-09 07:45:00,5
2177,2022-12-09 07:30:00,4
2178,2022-12-09 07:15:00,3
2179,2022-12-09 07:00:00,5
2180,2022-12-09 06:45:00,2
2181,2022-12-09 06:30:00,4
2182,2022-12-09 06:15:00,2
2183,2022-12-09 06:00:00,2
2184,2022-12-09 05:45:00,3
2185,2022-12-09 05:30:00,1
2186,2022-12-09 05:15:00,1
2187,2022-12-09 05:00:00,1
2188,2022-12-09 04:45:00,1
2189,2022-12-09 04:30:00,1
2190,2022-12-09 04:15:00,1
2191,2022-12-09 04:00:00,1
2192,2022-12-09 03:45:00,1
2193,2022-12-09 03:30:00,1
2194,2022-12-09 03:15:00,1
2195,2022-12-09 03:00:00,1
2196,2022-12-09 02:45:00,1
2197,2022-12-09 02:30:00,1
2198,2022-12-09 02:15:00,1
2199,2022-12-09 02:00:00,1
2200,2022-12-09 01:45:00,1
2201,2022-12-09 01:30:00,3
2202,2022-12-09 01:15:00,4
2203,2022-12-09 01:00:00,4
2204,2022-12-09 00:45:00,10
2205,2022-12-09 00:30:00,9
2206,2022-12-09 00:15:00,6
2207,2022-12-09 00:00:00,11
2208,2022-12-08 23:45:00,12
2209,2022-12-08 23:30:00,15
2210,2022-12-08 23:15:00,13
2211,2022-12-08 23:00:00,13
2212,2022-12-08 22:45:00,22
2213,2022-12-08 22:30:00,25
2214,2022-12-08 22:15:00,22
2215,2022-12-08 22:00:00,26
2216,2022-12-08 21:45:00,35
2217,2022-12-08 21:30:00,39
2218,2022-12-08 21:15:00,39
2219,2022-12-08 21:00:00,34
2220,2022-12-08 20:45:00,43
2221,2022-12-08 20:30:00,46
2222,2022-12-08 20:15:00,41
2223,2022-12-08 20:00:00,48
2224,2022-12-08 19:45:00,35
2225,2022-12-08 19:30:00,35
2226,2022-12-08 19:15:00,40
2227,2022-12-08 19:00:00,41
2228,2022-12-08 18:45:00,41
2229,2022-12-08 18:30:00,39
2230,2022-12-08 18:15:00,38
2231,2022-12-08 18:00:00,34
2232,2022-12-08 17:45:00,23
2233,2022-12-08 17:30:00,22
2234,2022-12-08 17:15:00,25
2235,2022-12-08 17:00:00,21
2236,2022-12-08 16:45:00,23
2237,2022-12-08 16:30:00,25
2238,2022-12-08 16:15:00,24
2239,2022-12-08 16:00:00,21
2240,2022-12-08 15:45:00,27
2241,2022-12-08 15:30:00,21
2242,2022-12-08 15:15:00,25
2243,2022-12-08 15:00:00,26
2244,2022-12-08 14:45:00,31
2245,2022-12-08 14:30:00,23
2246,2022-12-08 14:15:00,29
2247,2022-12-08 14:00:00,26
2248,2022-12-08 13:45:00,30
2249,2022-12-08 13:30:00,27
2250,2022-12-08 13:15:00,34
2251,2022-12-08 13:00:00,25
2252,2022-12-08 12:45:00,37
2253,2022-12-08 12:30:00,40
2254,2022-12-08 12:15:00,30
2255,2022-12-08 12:00:00,33
2256,2022-12-08 11:45:00,20
2257,2022-12-08 11:30:00,18
2258,2022-12-08 11:15:00,12
2259,2022-12-08 11:00:00,15
2260,2022-12-08 10:45:00,12
2261,2022-12-08 10:30:00,19
2262,2022-12-08 10:15:00,17
2263,2022-12-08 10:00:00,17
2264,2022-12-08 09:45:00,19
2265,2022-12-08 09:30:00,16
2266,2022-12-08 09:15:00,14
2267,2022-12-08 09:00:00,15
2268,2022-12-08 08:45:00,7
2269,2022-12-08 08:30:00,6
2270,2022-12-08 08:15:00,7
2271,2022-12-08 08:00:00,8
2272,2022-12-08 07:45:00,5
2273,2022-12-08 07:30:00,5
2274,2022-12-08 07:15:00,2
2275,2022-12-08 07:00:00,3
2276,2022-12-08 06:45:00,2
2277,2022-12-08 06:30:00,1
2278,2022-12-08 06:15:00,4
2279,2022-12-08 06:00:00,2
2280,2022-12-08 05:45:00,3
2281,2022-12-08 05:30:00,2
2282,2022-12-08 05:15:00,3
2283,2022-12-08 05:00:00,3
2284,2022-12-08 04:45:00,1
2285,2022-12-08 04:30:00,1
2286,2022-12-08 04:15:00,1
2287,2022-12-08 04:00:00,1
2288,2022-12-08 03:45:00,1
2289,2022-12-08 03:30:00,1
2290,2022-12-08 03:15:00,1
2291,2022-12-08 03:00:00,1
2292,2022-12-08 02:45:00,1
2293,2022-12-08 02:30:00,1
2294,2022-12-08 02:15:00,1
2295,2022-12-08 02:00:00,1
2296,2022-12-08 01:45:00,2
2297,2022-12-08 01:30:00,3
2298,2022-12-08 01:15:00,1
2299,2022-12-08 01:00:00,3
2300,2022-12-08 00:45:00,9
2301,2022-12-08 00:30:00,10
2302,2022-12-08 00:15:00,11
2303,2022-12-08 00:00:00,9
2304,2022-12-07 23:45:00,11
2305,2022-12-07 23:30:00,13
2306,2022-12-07 23:15:00,14
2307,2022-12-07 23:00:00,11
2308,2022-12-07 22:45:00,22
2309,2022-12-07 22:30:00,24
2310,2022-12-07 22:15:00,26
2311,2022-12-07 22:00:00,23
2312,2022-12-07 21:45:00,34
2313,2022-12-07 21:30:00,40
2314,2022-12-07 21:15:00,31
2315,2022-12-07 21:00:00,35
2316,2022-12-07 20:45:00,49
2317,2022-12-07 20:30:00,51
2318,2022-12-07 20:15:00,41
2319,2022-12-07 20:00:00,43
2320,2022-12-07 19:45:00,38
2321,2022-12-07 19:30:00,38
2322,2022-12-07 19:15:00,40
2323,2022-12-07 19:00:00,39
2324,2022-12-07 18:45:00,40
2325,2022-12-07 18:30:00,34
2326,2022-12-07 18:15:00,33
2327,2022-12-07 18:00:00,36
2328,2022-12-07 17:45:00,21
2329,2022-12-07 17:30:00,24
2330,2022-12-07 17:15:00,23
2331,2022-12-07 17:00:00,23
2332,2022-12-07 16:45:00,25
2333,2022-12-07 16:30:00,26
2334,2022-12-07 16:15:00,26
2335,2022-12-07 16:00:00,31
2336,2022-12-07 15:45:00,29
2337,2022-12-07 15:30:00,29
2338,2022-12-07 15:15:00,22
2339,2022-12-07 15:00:00,21
2340,2022-12-07 14:45:00,21
2341,2022-12-07 14:30:00,26
2342,2022-12-07 14:15:00,27
2343,2022-12-07 14:00:00,29
2344,2022-12-07 13:45:00,38
2345,2022-12-07 13:30:00,40
2346,2022-12-07 13:15:00,34
2347,2022-12-07 13:00:00,33
2348,2022-12-07 12:45:00,23
2349,2022-12-07 12:30:00,37
2350,2022-12-07 12:15:00,26
2351,2022-12-07 12:00:00,36
2352,2022-12-07 11:45:00,11
2353,2022-12-07 11:30:00,16
2354,2022-12-07 11:15:00,18
2355,2022-12-07 11:00:00,15
2356,2022-12-07 10:45:00,21
2357,2022-12-07 10:30:00,17
2358,2022-12-07 10:15:00,17
2359,2022-12-07 10:00:00,15
2360,2022-12-07 09:45:00,15
2361,2022-12-07 09:30:00,17
2362,2022-12-07 09:15:00,16
2363,2022-12-07 09:00:00,19
2364,2022-12-07 08:45:00,7
2365,2022-12-07 08:30:00,9
2366,2022-12-07 08:15:00,8
2367,2022-12-07 08:00:00,10
2368,2022-12-07 07:45:00,3
2369,2022-12-07 07:30:00,5
2370,2022-12-07 07:15:00,2
2371,2022-12-07 07:00:00,3
2372,2022-12-07 06:45:00,2
2373,2022-12-07 06:30:00,1
2374,2022-12-07 06:15:00,2
2375,2022-12-07 06:00:00,4
2376,2022-12-07 05:45:00,2
2377,2022-12-07 05:30:00,1
2378,2022-12-07 05:15:00,2
2379,2022-12-07 05:00:00,2
2380,2022-12-07 04:45:00,1
2381,2022-12-07 04:30:00,1
2382,2022-12-07 04:15:00,1
2383,2022-12-07 04:00:00,1
2384,2022-12-07 03:45:00,1
2385,2022-12-07 03:30:00,1
2386,2022-12-07 03:15:00,1
2387,2022-12-07 03:00:00,1
2388,2022-12-07 02:45:00,1
2389,2022-12-07 02:30:00,1
2390,2022-12-07 02:15:00,1
2391,2022-12-07 02:00:00,1
2392,2022-12-07 01:45:00,3
2393,2022-12-07 01:30:00,5
2394,2022-12-07 01:15:00,6
2395,2022-12-07 01:00:00,6
2396,2022-12-07 00:45:00,10
2397,2022-12-07 00:30:00,10
2398,2022-12-07 00:15:00,9
2399,2022-12-07 00:00:00,6
2400,2022-12-06 23:45:00,11
2401,2022-12-06 23:30:00,11
2402,2022-12-06 23:15:00,14
2403,2022-12-06 23:00:00,13
2404,2022-12-06 22:45:00,26
2405,2022-12-06 22:30:00,22
2406,2022-12-06 22:15:00,25
2407,2022-12-06 22:00:00,22
2408,2022-12-06 21:45:00,38
2409,2022-12-06 21:30:00,34
2410,2022-12-06 21:15:00,39
2411,2022-12-06 21:00:00,41
2412,2022-12-06 20:45:00,43
2413,2022-12-06 20:30:00,50
2414,2022-12-06 20:15:00,51
2415,2022-12-06 20:00:00,48
2416,2022-12-06 19:45:00,36
2417,2022-12-06 19:30:00,38
2418,2022-12-06 19:15:00,31
2419,2022-12-06 19:00:00,41
2420,2022-12-06 18:45:00,33
2421,2022-12-06 18:30:00,41
2422,2022-12-06 18:15:00,32
2423,2022-12-06 18:00:00,31
2424,2022-12-06 17:45:00,25
2425,2022-12-06 17:30:00,26
2426,2022-12-06 17:15:00,21
2427,2022-12-06 17:00:00,25
2428,2022-12-06 16:45:00,21
2429,2022-12-06 16:30:00,21
2430,2022-12-06 16:15:00,25
2431,2022-12-06 16:00:00,29
2432,2022-12-06 15:45:00,30
2433,2022-12-06 15:30:00,23
2434,2022-12-06 15:15:00,27
2435,2022-12-06 15:00:00,30
2436,2022-12-06 14:45:00,29
2437,2022-12-06 14:30:00,30
2438,2022-12-06 14:15:00,21
2439,2022-12-06 14:00:00,29
2440,2022-12-06 13:45:00,22
2441,2022-12-06 13:30:00,21
2442,2022-12-06 13:15:00,39
2443,2022-12-06 13:00:00,40
2444,2022-12-06 12:45:00,30
2445,2022-12-06 12:30:00,38
2446,2022-12-06 12:15:00,28
2447,2022-12-06 12:00:00,41
2448,2022-12-06 11:45:00,14
2449,2022-12-06 11:30:00,13
2450,2022-12-06 11:15:00,15
2451,2022-12-06 11:00:00,15
2452,2022-12-06 10:45:00,12
2453,2022-12-06 10:30:00,19
2454,2022-12-06 10:15:00,16
2455,2022-12-06 10:00:00,20
2456,2022-12-06 09:45:00,15
2457,2022-12-06 09:30:00,17
2458,2022-12-06 09:15:00,14
2459,2022-12-06 09:00:00,11
2460,2022-12-06 08:45:00,7
2461,2022-12-06 08:30:00,9
2462,2022-12-06 08:15:00,11
2463,2022-12-06 08:00:00,11
2464,2022-12-06 07:45:00,4
2465,2022-12-06 07:30:00,3
2466,2022-12-06 07:15:00,3
2467,2022-12-06 07:00:00,4
2468,2022-12-06 06:45:00,4
2469,2022-12-06 06:30:00,4
2470,2022-12-06 06:15:00,2
2471,2022-12-06 06:00:00,1
2472,2022-12-06 05:45:00,2
2473,2022-12-06 05:30:00,2
2474,2022-12-06 05:15:00,3
2475,2022-12-06 05:00:00,1
2476,2022-12-06 04:45:00,1
2477,2022-12-06 04:30:00,1
2478,2022-12-06 04:15:00,1
2479,2022-12-06 04:00:00,1
2480,2022-12-06 03:45:00,1
2481,2022-12-06 03:30:00,1
2482,2022-12-06 03:15:00,1
2483,2022-12-06 03:00:00,1
2484,2022-12-06 02:45:00,1
2485,2022-12-06 02:30:00,1
2486,2022-12-06 02:15:00,1
2487,2022-12-06 02:00:00,1
2488,2022-12-06 01:45:00,2
2489,2022-12-06 01:30:00,3
2490,2022-12-06 01:15:00,4
2491,2022-12-06 01:00:00,2
2492,2022-12-06 00:45:00,9
2493,2022-12-06 00:30:00,7
2494,2022-12-06 00:15:00,7
2495,2022-12-06 00:00:00,9
2496,2022-12-05 23:45:00,13
2497,2022-12-05 23:30:00,12
2498,2022-12-05 23:15:00,16
2499,2022-12-05 23:00:00,11
2500,2022-12-05 22:45:00,25
2501,2022-12-05 22:30:00,24
2502,2022-12-05 22:15:00,22
2503,2022-12-05 22:00:00,21
2504,2022-12-05 21:45:00,40
2505,2022-12-05 21:30:00,34
2506,2022-12-05 21:15:00,34
2507,2022-12-05 21:00:00,35
2508,2022-12-05 20:45:00,43
2509,2022-12-05 20:30:00,45
2510,2022-12-05 20:15:00,47
2511,2022-12-05 20:00:00,44
2512,2022-12-05 19:45:00,34
2513,2022-12-05 19:30:00,35
2514,2022-12-05 19:15:00,41
2515,2022-12-05 19:00:00,40
2516,2022-12-05 18:45:00,34
2517,2022-12-05 18:30:00,40
2518,2022-12-05 18:15:00,36
2519,2022-12-05 18:00:00,37
2520,2022-12-05 17:45:00,23
2521,2022-12-05 17:30:00,25
2522,2022-12-05 17:15:00,21
2523,2022-12-05 17:00:00,22
2524,2022-12-05 16:45:00,28
2525,2022-12-05 16:30:00,21
2526,2022-12-05 16:15:00,23
2527,2022-12-05 16:00:00,30
2528,2022-12-05 15:45:00,27
2529,2022-12-05 15:30:00,31
2530,2022-12-05 15:15:00,24
2531,2022-12-05 15:00:00,28
2532,2022-12-05 14:45:00,25
2533,2022-12-05 14:30:00,25
2534,2022-12-05 14:15:00,29
2535,2022-12-05 14:00:00,30
2536,2022-12-05 13:45:00,34
2537,2022-12-05 13:30:00,32
2538,2022-12-05 13:15:00,39
2539,2022-12-05 13:00:00,33
2540,2022-12-05 12:45:00,23
2541,2022-12-05 12:30:00,35
2542,2022-12-05 12:15:00,37
2543,2022-12-05 12:00:00,34
2544,2022-12-05 11:45:00,21
2545,2022-12-05 11:30:00,11
2546,2022-12-05 11:15:00,21
2547,2022-12-05 11:00:00,17
2548,2022-12-05 10:45:00,21
2549,2022-12-05 10:30:00,14
2550,2022-12-05 10:15:00,17
2551,2022-12-05 10:00:00,18
2552,2022-12-05 09:45:00,13
2553,2022-12-05 09:30:00,20
2554,2022-12-05 09:15:00,20
2555,2022-12-05 09:00:00,14
2556,2022-12-05 08:45:00,8
2557,2022-12-05 08:30:00,6
2558,2022-12-05 08:15:00,10
2559,2022-12-05 08:00:00,10
2560,2022-12-05 07:45:00,3
2561,2022-12-05 07:30:00,3
2562,2022-12-05 07:15:00,4
2563,2022-12-05 07:00:00,3
2564,2022-12-05 06:45:00,1
2565,2022-12-05 06:30:00,2
2566,2022-12-05 06:15:00,1
2567,2022-12-05 06:00:00,1
2568,2022-12-05 05:45:00,1
2569,2022-12-05 05:30:00,2
2570,2022-12-05 05:15:00,3
2571,2022-12-05 05:00:00,3
2572,2022-12-05 04:45:00,1
2573,2022-12-05 04:30:00,1
2574,2022-12-05 04:15:00,1
2575,2022-12-05 04:00:00,1
2576,2022-12-05 03:45:00,1
2577,2022-12-05 03:30:00,1
2578,2022-12-05 03:15:00,1
2579,2022-12-05 03:00:00,1
2580,2022-12-05 02:45:00,1
2581,2022-12-05 02:30:00,1
2582,2022-12-05 02:15:00,1
2583,2022-12-05 02:00:00,1
2584,2022-12-05 01:45:00,3
2585,2022-12-05 01:30:00,3
2586,2022-12-05 01:15:00,6
2587,2022-12-05 01:00:00,6
2588,2022-12-05 00:45:00,11
2589,2022-12-05 00:30:00,10
2590,2022-12-05 00:15:00,9
2591,2022-12-05 00:00:00,10
2592,2022-12-04 23:45:00,14
2593,2022-12-04 23:30:00,16
2594,2022-12-04 23:15:00,15
2595,2022-12-04 23:00:00,14
2596,2022-12-04 22:45:00,22
2597,2022-12-04 22:30:00,21
2598,2022-12-04 22:15:00,24
2599,2022-12-04 22:00:00,24
2600,2022-12-04 21:45:00,39
2601,2022-12-04 21:30:00,33
2602,2022-12-04 21:15:00,35
2603,2022-12-04 21:00:00,31
2604,2022-12-04 20:45:00,50
2605,2022-12-04 20:30:00,42
2606,2022-12-04 20:15:00,43
2607,2022-12-04 20:00:00,51
2608,2022-12-04 19:45:00,37
2609,2022-12-04 19:30:00,31
2610,2022-12-04 19:15:00,33
2611,2022-12-04 19:00:00,31
2612,2022-12-04 18:45:00,33
2613,2022-12-04 18:30:00,35
2614,2022-12-04 18:15:00,32
2615,2022-12-04 18:00:00,36
2616,2022-12-04 17:45:00,22
2617,2022-12-04 17:30:00,25
2618,2022-12-04 17:15:00,26
2619,2022-12-04 17:00:00,23
2620,2022-12-04 16:45:00,25
2621,2022-12-04 16:30:00,31
2622,2022-12-04 16:15:00,21
2623,2022-12-04 16:00:00,25
2624,2022-12-04 15:45:00,27
2625,2022-12-04 15:30:00,23
2626,2022-12-04 15:15:00,23
2627,2022-12-04 15:00:00,25
2628,2022-12-04 14:45:00,27
2629,2022-12-04 14:30:00,25
2630,2022-12-04 14:15:00,25
2631,2022-12-04 14:00:00,23
2632,2022-12-04 13:45:00,30
2633,2022-12-04 13:30:00,26
2634,2022-12-04 13:15:00,40
2635,2022-12-04 13:00:00,25
2636,2022-12-04 12:45:00,35
2637,2022-12-04 12:30:00,22
2638,2022-12-04 12:15:00,21
2639,2022-12-04 12:00:00,33
2640,2022-12-04 11:45:00,14
2641,2022-12-04 11:30:00,18
2642,2022-12-04 11:15:00,14
2643,2022-12-04 11:00:00,11
2644,2022-12-04 10:45:00,12
2645,2022-12-04 10:30:00,19
2646,2022-12-04 10:15:00,11
2647,2022-12-04 10:00:00,15
2648,2022-12-04 09:45:00,19
2649,2022-12-04 09:30:00,15
2650,2022-12-04 09:15:00,11
2651,2022-12-04 09:00:00,15
2652,2022-12-04 08:45:00,7
2653,2022-12-04 08:30:00,10
2654,2022-12-04 08:15:00,8
2655,2022-12-04 08:00:00,7
2656,2022-12-04 07:45:00,3
2657,2022-12-04 07:30:00,3
2658,2022-12-04 07:15:00,4
2659,2022-12-04 07:00:00,2
2660,2022-12-04 06:45:00,4
2661,2022-12-04 06:30:00,2
2662,2022-12-04 06:15:00,4
2663,2022-12-04 06:00:00,4
2664,2022-12-04 05:45:00,1
2665,2022-12-04 05:30:00,2
2666,2022-12-04 05:15:00,3
2667,2022-12-04 05:00:00,3
2668,2022-12-04 04:45:00,1
2669,2022-12-04 04:30:00,1
2670,2022-12-04 04:15:00,1
2671,2022-12-04 04:00:00,1
2672,2022-12-04 03:45:00,1
2673,2022-12-04 03:30:00,1
2674,2022-12-04 03:15:00,1
2675,2022-12-04 03:00:00,1
2676,2022-12-04 02:45:00,1
2677,2022-12-04 02:30:00,1
2678,2022-12-04 02:15:00,1
2679,2022-12-04 02:00:00,1
2680,2022-12-04 01:45:00,2
2681,2022-12-04 01:30:00,5
2682,2022-12-04 01:15:00,6
2683,2022-12-04 01:00:00,6
2684,2022-12-04 00:45:00,10
2685,2022-12-04 00:30:00,9
2686,2022-12-04 00:15:00,9
2687,2022-12-04 00:00:00,6
2688,2022-12-03 23:45:00,15
2689,2022-12-03 23:30:00,13
2690,2022-12-03 23:15:00,14
2691,2022-12-03 23:00:00,11
2692,2022-12-03 22:45:00,24
2693,2022-12-03 22:30:00,21
2694,2022-12-03 22:15:00,23
2695,2022-12-03 22:00:00,21
2696,2022-12-03 21:45:00,33
2697,2022-12-03 21:30:00,34
2698,2022-12-03 21:15:00,31
2699,2022-12-03 21:00:00,39
2700,2022-12-03 20:45:00,42
2701,2022-12-03 20:30:00,41
2702,2022-12-03 20:15:00,49
2703,2022-12-03 20:00:00,46
2704,2022-12-03 19:45:00,35
2705,2022-12-03 19:30:00,37
2706,2022-12-03 19:15:00,33
2707,2022-12-03 19:00:00,39
2708,2022-12-03 18:45:00,33
2709,2022-12-03 18:30:00,36
2710,2022-12-03 18:15:00,39
2711,2022-12-03 18:00:00,40
2712,2022-12-03 17:45:00,26
2713,2022-12-03 17:30:00,26
2714,2022-12-03 17:15:00,21
2715,2022-12-03 17:00:00,24
2716,2022-12-03 16:45:00,29
2717,2022-12-03 16:30:00,31
2718,2022-12-03 16:15:00,24
2719,2022-12-03 16:00:00,31
2720,2022-12-03 15:45:00,21
2721,2022-12-03 15:30:00,25
2722,2022-12-03 15:15:00,23
2723,2022-12-03 15:00:00,27
2724,2022-12-03 14:45:00,27
2725,2022-12-03 14:30:00,22
2726,2022-12-03 14:15:00,23
2727,2022-12-03 14:00:00,27
2728,2022-12-03 13:45:00,26
2729,2022-12-03 13:30:00,36
2730,2022-12-03 13:15:00,39
2731,2022-12-03 13:00:00,28
2732,2022-12-03 12:45:00,33
2733,2022-12-03 12:30:00,38
2734,2022-12-03 12:15:00,36
2735,2022-12-03 12:00:00,37
2736,2022-12-03 11:45:00,13
2737,2022-12-03 11:30:00,15
2738,2022-12-03 11:15:00,11
2739,2022-12-03 11:00:00,13
2740,2022-12-03 10:45:00,18
2741,2022-12-03 10:30:00,19
2742,2022-12-03 10:15:00,19
2743,2022-12-03 10:00:00,13
2744,2022-12-03 09:45:00,11
2745,2022-12-03 09:30:00,18
2746,2022-12-03 09:15:00,19
2747,2022-12-03 09:00:00,12
2748,2022-12-03 08:45:00,6
2749,2022-12-03 08:30:00,11
2750,2022-12-03 08:15:00,10
2751,2022-12-03 08:00:00,8
2752,2022-12-03 07:45:00,2
2753,2022-12-03 07:30:00,3
2754,2022-12-03 07:15:00,4
2755,2022-12-03 07:00:00,5
2756,2022-12-03 06:45:00,1
2757,2022-12-03 06:30:00,3
2758,2022-12-03 06:15:00,1
2759,2022-12-03 06:00:00,4
2760,2022-12-03 05:45:00,1
2761,2022-12-03 05:30:00,3
2762,2022-12-03 05:15:00,3
2763,2022-12-03 05:00:00,1
2764,2022-12-03 04:45:00,1
2765,2022-12-03 04:30:00,1
2766,2022-12-03 04:15:00,1
2767,2022-12-03 04:00:00,1
2768,2022-12-03 03:45:00,1
2769,2022-12-03 03:30:00,1
2770,2022-12-03 03:15:00,1
2771,2022-12-03 03:00:00,1
2772,2022-12-03 02:45:00,1
2773,2022-12-03 02:30:00,1
2774,2022-12-03 02:15:00,1
2775,2022-12-03 02:00:00,1
2776,2022-12-03 01:45:00,3
2777,2022-12-03 01:30:00,6
2778,2022-12-03 01:15:00,3
2779,2022-12-03 01:00:00,6
2780,2022-12-03 00:45:00,7
2781,2022-12-03 00:30:00,9
2782,2022-12-03 00:15:00,9
2783,2022-12-03 00:00:00,8
2784,2022-12-02 23:45:00,12
2785,2022-12-02 23:30:00,12
2786,2022-12-02 23:15:00,12
2787,2022-12-02 23:00:00,14
2788,2022-12-02 22:45:00,24
2789,2022-12-02 22:30:00,22
2790,2022-12-02 22:15:00,22
2791,2022-12-02 22:00:00,24
2792,2022-12-02 21:45:00,34
2793,2022-12-02 21:30:00,34
2794,2022-12-02 21:15:00,34
2795,2022-12-02 21:00:00,35
2796,2022-12-02 20:45:00,44
2797,2022-12-02 20:30:00,48
2798,2022-12-02 20:15:00,43
2799,2022-12-02 20:00:00,46
2800,2022-12-02 19:45:00,36
2801,2022-12-02 19:30:00,37
2802,2022-12-02 19:15:00,35
2803,2022-12-02 19:00:00,31
2804,2022-12-02 18:45:00,34
2805,2022-12-02 18:30:00,39
2806,2022-12-02 18:15:00,41
2807,2022-12-02 18:00:00,37
2808,2022-12-02 17:45:00,26
2809,2022-12-02 17:30:00,23
2810,2022-12-02 17:15:00,23
2811,2022-12-02 17:00:00,22
2812,2022-12-02 16:45:00,21
2813,2022-12-02 16:30:00,30
2814,2022-12-02 16:15:00,31
2815,2022-12-02 16:00:00,28
2816,2022-12-02 15:45:00,30
2817,2022-12-02 15:30:00,24
2818,2022-12-02 15:15:00,22
2819,2022-12-02 15:00:00,31
2820,2022-12-02 14:45:00,27
2821,2022-12-02 14:30:00,28
2822,2022-12-02 14:15:00,26
2823,2022-12-02 14:00:00,31
2824,2022-12-02 13:45:00,31
2825,2022-12-02 13:30:00,39
2826,2022-12-02 13:15:00,31
2827,2022-12-02 13:00:00,40
2828,2022-12-02 12:45:00,23
2829,2022-12-02 12:30:00,34
2830,2022-12-02 12:15:00,23
2831,2022-12-02 12:00:00,29
2832,2022-12-02 11:45:00,20
2833,2022-12-02 11:30:00,18
2834,2022-12-02 11:15:00,14
2835,2022-12-02 11:00:00,15
2836,2022-12-02 10:45:00,17
2837,2022-12-02 10:30:00,13
2838,2022-12-02 10:15:00,11
2839,2022-12-02 10:00:00,15
2840,2022-12-02 09:45:00,21
2841,2022-12-02 09:30:00,21
2842,2022-12-02 09:15:00,19
2843,2022-12-02 09:00:00,12
2844,2022-12-02 08:45:00,8
2845,2022-12-02 08:30:00,7
2846,2022-12-02 08:15:00,6
2847,2022-12-02 08:00:00,10
2848,2022-12-02 07:45:00,2
2849,2022-12-02 07:30:00,5
2850,2022-12-02 07:15:00,5
2851,2022-12-02 07:00:00,2
2852,2022-12-02 06:45:00,4
2853,2022-12-02 06:30:00,1
2854,2022-12-02 06:15:00,1
2855,2022-12-02 06:00:00,4
2856,2022-12-02 05:45:00,3
2857,2022-12-02 05:30:00,1
2858,2022-12-02 05:15:00,3
2859,2022-12-02 05:00:00,3
2860,2022-12-02 04:45:00,1
2861,2022-12-02 04:30:00,1
2862,2022-12-02 04:15:00,1
2863,2022-12-02 04:00:00,1
2864,2022-12-02 03:45:00,1
