,ds,y
2844,2023-05-29 08:45:00,9
2845,2023-05-29 08:30:00,7
2846,2023-05-29 08:15:00,9
2847,2023-05-29 08:00:00,9
2848,2023-05-29 07:45:00,5
2849,2023-05-29 07:30:00,3
2850,2023-05-29 07:15:00,2
2851,2023-05-29 07:00:00,3
2852,2023-05-29 06:45:00,1
2853,2023-05-29 06:30:00,1
2854,2023-05-29 06:15:00,2
2855,2023-05-29 06:00:00,4
2856,2023-05-29 05:45:00,2
2857,2023-05-29 05:30:00,1
2858,2023-05-29 05:15:00,3
2859,2023-05-29 05:00:00,1
2860,2023-05-29 04:45:00,1
2861,2023-05-29 04:30:00,1
2862,2023-05-29 04:15:00,1
2863,2023-05-29 04:00:00,1
2864,2023-05-29 03:45:00,1
2865,2023-05-29 03:30:00,1
2866,2023-05-29 03:15:00,1
2867,2023-05-29 03:00:00,1
2868,2023-05-29 02:45:00,1
2869,2023-05-29 02:30:00,1
2870,2023-05-29 02:15:00,1
2871,2023-05-29 02:00:00,1
2872,2023-05-29 01:45:00,3
2873,2023-05-29 01:30:00,1
2874,2023-05-29 01:15:00,5
2875,2023-05-29 01:00:00,6
2876,2023-05-29 00:45:00,8
2877,2023-05-29 00:30:00,10
2878,2023-05-29 00:15:00,7
2879,2023-05-29 00:00:00,6
2880,2023-05-28 23:45:00,14
2881,2023-05-28 23:30:00,11
2882,2023-05-28 23:15:00,16
2883,2023-05-28 23:00:00,15
2884,2023-05-28 22:45:00,24
2885,2023-05-28 22:30:00,22
2886,2023-05-28 22:15:00,26
2887,2023-05-28 22:00:00,21
2888,2023-05-28 21:45:00,39
2889,2023-05-28 21:30:00,39
2890,2023-05-28 21:15:00,32
2891,2023-05-28 21:00:00,34
2892,2023-05-28 20:45:00,42
2893,2023-05-28 20:30:00,44
2894,2023-05-28 20:15:00,46
2895,2023-05-28 20:00:00,47
2896,2023-05-28 19:45:00,31
2897,2023-05-28 19:30:00,41
2898,2023-05-28 19:15:00,32
2899,2023-05-28 19:00:00,39
2900,2023-05-28 18:45:00,38
2901,2023-05-28 18:30:00,32
2902,2023-05-28 18:15:00,35
2903,2023-05-28 18:00:00,38
2904,2023-05-28 17:45:00,25
2905,2023-05-28 17:30:00,24
2906,2023-05-28 17:15:00,22
2907,2023-05-28 17:00:00,25
2908,2023-05-28 16:45:00,25
2909,2023-05-28 16:30:00,25
2910,2023-05-28 16:15:00,29
2911,2023-05-28 16:00:00,24
2912,2023-05-28 15:45:00,29
2913,2023-05-28 15:30:00,29
2914,2023-05-28 15:15:00,30
2915,2023-05-28 15:00:00,23
2916,2023-05-28 14:45:00,28
2917,2023-05-28 14:30:00,23
2918,2023-05-28 14:15:00,22
2919,2023-05-28 14:00:00,30
2920,2023-05-28 13:45:00,22
2921,2023-05-28 13:30:00,26
2922,2023-05-28 13:15:00,37
2923,2023-05-28 13:00:00,22
2924,2023-05-28 12:45:00,27
2925,2023-05-28 12:30:00,38
2926,2023-05-28 12:15:00,25
2927,2023-05-28 12:00:00,39
2928,2023-05-28 11:45:00,11
2929,2023-05-28 11:30:00,21
2930,2023-05-28 11:15:00,21
2931,2023-05-28 11:00:00,12
2932,2023-05-28 10:45:00,21
2933,2023-05-28 10:30:00,14
2934,2023-05-28 10:15:00,19
2935,2023-05-28 10:00:00,19
2936,2023-05-28 09:45:00,17
2937,2023-05-28 09:30:00,16
2938,2023-05-28 09:15:00,14
2939,2023-05-28 09:00:00,17
2940,2023-05-28 08:45:00,6
2941,2023-05-28 08:30:00,10
2942,2023-05-28 08:15:00,11
2943,2023-05-28 08:00:00,9
2944,2023-05-28 07:45:00,2
2945,2023-05-28 07:30:00,3
2946,2023-05-28 07:15:00,3
2947,2023-05-28 07:00:00,3
2948,2023-05-28 06:45:00,1
2949,2023-05-28 06:30:00,4
2950,2023-05-28 06:15:00,3
2951,2023-05-28 06:00:00,1
2952,2023-05-28 05:45:00,1
2953,2023-05-28 05:30:00,2
2954,2023-05-28 05:15:00,2
2955,2023-05-28 05:00:00,1
2956,2023-05-28 04:45:00,1
2957,2023-05-28 04:30:00,1
2958,2023-05-28 04:15:00,1
2959,2023-05-28 04:00:00,1
2960,2023-05-28 03:45:00,1
2961,2023-05-28 03:30:00,1
2962,2023-05-28 03:15:00,1
2963,2023-05-28 03:00:00,1
2964,2023-05-28 02:45:00,1
2965,2023-05-28 02:30:00,1
2966,2023-05-28 02:15:00,1
2967,2023-05-28 02:00:00,1
2968,2023-05-28 01:45:00,6
2969,2023-05-28 01:30:00,4
2970,2023-05-28 01:15:00,6
2971,2023-05-28 01:00:00,5
2972,2023-05-28 00:45:00,7
2973,2023-05-28 00:30:00,8
2974,2023-05-28 00:15:00,6
2975,2023-05-28 00:00:00,7
2976,2023-05-27 23:45:00,13
2977,2023-05-27 23:30:00,11
2978,2023-05-27 23:15:00,16
2979,2023-05-27 23:00:00,15
2980,2023-05-27 22:45:00,25
2981,2023-05-27 22:30:00,22
2982,2023-05-27 22:15:00,24
2983,2023-05-27 22:00:00,21
2984,2023-05-27 21:45:00,36
2985,2023-05-27 21:30:00,41
2986,2023-05-27 21:15:00,38
2987,2023-05-27 21:00:00,38
2988,2023-05-27 20:45:00,45
2989,2023-05-27 20:30:00,50
2990,2023-05-27 20:15:00,49
2991,2023-05-27 20:00:00,51
2992,2023-05-27 19:45:00,38
2993,2023-05-27 19:30:00,36
2994,2023-05-27 19:15:00,34
2995,2023-05-27 19:00:00,41
2996,2023-05-27 18:45:00,39
2997,2023-05-27 18:30:00,31
2998,2023-05-27 18:15:00,40
2999,2023-05-27 18:00:00,37
3000,2023-05-27 17:45:00,25
3001,2023-05-27 17:30:00,24
3002,2023-05-27 17:15:00,23
3003,2023-05-27 17:00:00,24
3004,2023-05-27 16:45:00,21
3005,2023-05-27 16:30:00,24
3006,2023-05-27 16:15:00,27
3007,2023-05-27 16:00:00,31
3008,2023-05-27 15:45:00,26
3009,2023-05-27 15:30:00,24
3010,2023-05-27 15:15:00,23
3011,2023-05-27 15:00:00,26
3012,2023-05-27 14:45:00,27
3013,2023-05-27 14:30:00,24
3014,2023-05-27 14:15:00,22
3015,2023-05-27 14:00:00,30
3016,2023-05-27 13:45:00,38
3017,2023-05-27 13:30:00,30
3018,2023-05-27 13:15:00,31
3019,2023-05-27 13:00:00,34
3020,2023-05-27 12:45:00,35
3021,2023-05-27 12:30:00,35
3022,2023-05-27 12:15:00,21
3023,2023-05-27 12:00:00,25
3024,2023-05-27 11:45:00,17
3025,2023-05-27 11:30:00,20
3026,2023-05-27 11:15:00,12
3027,2023-05-27 11:00:00,20
3028,2023-05-27 10:45:00,14
3029,2023-05-27 10:30:00,17
3030,2023-05-27 10:15:00,11
3031,2023-05-27 10:00:00,12
3032,2023-05-27 09:45:00,21
3033,2023-05-27 09:30:00,18
3034,2023-05-27 09:15:00,12
3035,2023-05-27 09:00:00,12
3036,2023-05-27 08:45:00,9
3037,2023-05-27 08:30:00,11
3038,2023-05-27 08:15:00,6
3039,2023-05-27 08:00:00,8
3040,2023-05-27 07:45:00,2
3041,2023-05-27 07:30:00,2
3042,2023-05-27 07:15:00,5
3043,2023-05-27 07:00:00,4
3044,2023-05-27 06:45:00,2
3045,2023-05-27 06:30:00,3
3046,2023-05-27 06:15:00,4
3047,2023-05-27 06:00:00,1
3048,2023-05-27 05:45:00,3
3049,2023-05-27 05:30:00,2
3050,2023-05-27 05:15:00,3
3051,2023-05-27 05:00:00,3
3052,2023-05-27 04:45:00,1
3053,2023-05-27 04:30:00,1
3054,2023-05-27 04:15:00,1
3055,2023-05-27 04:00:00,1
3056,2023-05-27 03:45:00,1
3057,2023-05-27 03:30:00,1
3058,2023-05-27 03:15:00,1
3059,2023-05-27 03:00:00,1
3060,2023-05-27 02:45:00,1
3061,2023-05-27 02:30:00,1
3062,2023-05-27 02:15:00,1
3063,2023-05-27 02:00:00,1
3064,2023-05-27 01:45:00,1
3065,2023-05-27 01:30:00,5
3066,2023-05-27 01:15:00,6
3067,2023-05-27 01:00:00,2
3068,2023-05-27 00:45:00,8
3069,2023-05-27 00:30:00,6
3070,2023-05-27 00:15:00,9
3071,2023-05-27 00:00:00,6
3072,2023-05-26 23:45:00,13
3073,2023-05-26 23:30:00,11
3074,2023-05-26 23:15:00,14
3075,2023-05-26 23:00:00,12
3076,2023-05-26 22:45:00,25
3077,2023-05-26 22:30:00,25
3078,2023-05-26 22:15:00,22
3079,2023-05-26 22:00:00,23
3080,2023-05-26 21:45:00,34
3081,2023-05-26 21:30:00,38
3082,2023-05-26 21:15:00,34
3083,2023-05-26 21:00:00,32
3084,2023-05-26 20:45:00,41
3085,2023-05-26 20:30:00,44
3086,2023-05-26 20:15:00,49
3087,2023-05-26 20:00:00,41
3088,2023-05-26 19:45:00,34
3089,2023-05-26 19:30:00,34
3090,2023-05-26 19:15:00,40
3091,2023-05-26 19:00:00,35
3092,2023-05-26 18:45:00,33
3093,2023-05-26 18:30:00,38
3094,2023-05-26 18:15:00,40
3095,2023-05-26 18:00:00,38
3096,2023-05-26 17:45:00,22
3097,2023-05-26 17:30:00,24
3098,2023-05-26 17:15:00,22
3099,2023-05-26 17:00:00,21
3100,2023-05-26 16:45:00,29
3101,2023-05-26 16:30:00,25
3102,2023-05-26 16:15:00,27
3103,2023-05-26 16:00:00,21
3104,2023-05-26 15:45:00,27
3105,2023-05-26 15:30:00,25
3106,2023-05-26 15:15:00,27
3107,2023-05-26 15:00:00,25
3108,2023-05-26 14:45:00,23
3109,2023-05-26 14:30:00,27
3110,2023-05-26 14:15:00,26
3111,2023-05-26 14:00:00,24
3112,2023-05-26 13:45:00,37
3113,2023-05-26 13:30:00,33
3114,2023-05-26 13:15:00,32
3115,2023-05-26 13:00:00,27
3116,2023-05-26 12:45:00,21
3117,2023-05-26 12:30:00,30
3118,2023-05-26 12:15:00,24
3119,2023-05-26 12:00:00,36
3120,2023-05-26 11:45:00,20
3121,2023-05-26 11:30:00,20
3122,2023-05-26 11:15:00,17
3123,2023-05-26 11:00:00,13
3124,2023-05-26 10:45:00,13
3125,2023-05-26 10:30:00,21
3126,2023-05-26 10:15:00,16
3127,2023-05-26 10:00:00,17
3128,2023-05-26 09:45:00,21
3129,2023-05-26 09:30:00,11
3130,2023-05-26 09:15:00,20
3131,2023-05-26 09:00:00,18
3132,2023-05-26 08:45:00,11
3133,2023-05-26 08:30:00,8
3134,2023-05-26 08:15:00,7
3135,2023-05-26 08:00:00,8
3136,2023-05-26 07:45:00,4
3137,2023-05-26 07:30:00,2
3138,2023-05-26 07:15:00,5
3139,2023-05-26 07:00:00,5
3140,2023-05-26 06:45:00,3
3141,2023-05-26 06:30:00,3
3142,2023-05-26 06:15:00,1
3143,2023-05-26 06:00:00,1
3144,2023-05-26 05:45:00,3
3145,2023-05-26 05:30:00,1
3146,2023-05-26 05:15:00,3
3147,2023-05-26 05:00:00,1
3148,2023-05-26 04:45:00,1
3149,2023-05-26 04:30:00,1
3150,2023-05-26 04:15:00,1
3151,2023-05-26 04:00:00,1
3152,2023-05-26 03:45:00,1
3153,2023-05-26 03:30:00,1
3154,2023-05-26 03:15:00,1
3155,2023-05-26 03:00:00,1
3156,2023-05-26 02:45:00,1
3157,2023-05-26 02:30:00,1
3158,2023-05-26 02:15:00,1
3159,2023-05-26 02:00:00,1
3160,2023-05-26 01:45:00,3
3161,2023-05-26 01:30:00,5
3162,2023-05-26 01:15:00,5
3163,2023-05-26 01:00:00,2
3164,2023-05-26 00:45:00,7
3165,2023-05-26 00:30:00,8
3166,2023-05-26 00:15:00,8
3167,2023-05-26 00:00:00,9
3168,2023-05-25 23:45:00,11
3169,2023-05-25 23:30:00,15
3170,2023-05-25 23:15:00,16
3171,2023-05-25 23:00:00,16
3172,2023-05-25 22:45:00,26
3173,2023-05-25 22:30:00,25
3174,2023-05-25 22:15:00,21
3175,2023-05-25 22:00:00,24
3176,2023-05-25 21:45:00,35
3177,2023-05-25 21:30:00,34
3178,2023-05-25 21:15:00,34
3179,2023-05-25 21:00:00,31
3180,2023-05-25 20:45:00,47
3181,2023-05-25 20:30:00,48
3182,2023-05-25 20:15:00,51
3183,2023-05-25 20:00:00,42
3184,2023-05-25 19:45:00,35
3185,2023-05-25 19:30:00,35
3186,2023-05-25 19:15:00,41
3187,2023-05-25 19:00:00,39
3188,2023-05-25 18:45:00,37
3189,2023-05-25 18:30:00,34
3190,2023-05-25 18:15:00,34
3191,2023-05-25 18:00:00,32
3192,2023-05-25 17:45:00,23
3193,2023-05-25 17:30:00,21
3194,2023-05-25 17:15:00,21
3195,2023-05-25 17:00:00,25
3196,2023-05-25 16:45:00,23
3197,2023-05-25 16:30:00,28
3198,2023-05-25 16:15:00,30
3199,2023-05-25 16:00:00,31
3200,2023-05-25 15:45:00,22
3201,2023-05-25 15:30:00,28
3202,2023-05-25 15:15:00,25
3203,2023-05-25 15:00:00,21
3204,2023-05-25 14:45:00,31
3205,2023-05-25 14:30:00,23
3206,2023-05-25 14:15:00,30
3207,2023-05-25 14:00:00,29
3208,2023-05-25 13:45:00,37
3209,2023-05-25 13:30:00,27
3210,2023-05-25 13:15:00,23
3211,2023-05-25 13:00:00,25
3212,2023-05-25 12:45:00,34
3213,2023-05-25 12:30:00,37
3214,2023-05-25 12:15:00,27
3215,2023-05-25 12:00:00,34
3216,2023-05-25 11:45:00,13
3217,2023-05-25 11:30:00,20
3218,2023-05-25 11:15:00,21
3219,2023-05-25 11:00:00,16
3220,2023-05-25 10:45:00,16
3221,2023-05-25 10:30:00,19
3222,2023-05-25 10:15:00,16
3223,2023-05-25 10:00:00,15
3224,2023-05-25 09:45:00,16
3225,2023-05-25 09:30:00,18
3226,2023-05-25 09:15:00,11
3227,2023-05-25 09:00:00,19
3228,2023-05-25 08:45:00,6
3229,2023-05-25 08:30:00,10
3230,2023-05-25 08:15:00,9
3231,2023-05-25 08:00:00,10
3232,2023-05-25 07:45:00,3
3233,2023-05-25 07:30:00,3
3234,2023-05-25 07:15:00,2
3235,2023-05-25 07:00:00,4
3236,2023-05-25 06:45:00,3
3237,2023-05-25 06:30:00,1
3238,2023-05-25 06:15:00,2
3239,2023-05-25 06:00:00,3
3240,2023-05-25 05:45:00,3
3241,2023-05-25 05:30:00,3
3242,2023-05-25 05:15:00,1
3243,2023-05-25 05:00:00,3
3244,2023-05-25 04:45:00,1
3245,2023-05-25 04:30:00,1
3246,2023-05-25 04:15:00,1
3247,2023-05-25 04:00:00,1
3248,2023-05-25 03:45:00,1
3249,2023-05-25 03:30:00,1
3250,2023-05-25 03:15:00,1
3251,2023-05-25 03:00:00,1
3252,2023-05-25 02:45:00,1
3253,2023-05-25 02:30:00,1
3254,2023-05-25 02:15:00,1
3255,2023-05-25 02:00:00,1
3256,2023-05-25 01:45:00,3
3257,2023-05-25 01:30:00,3
3258,2023-05-25 01:15:00,3
3259,2023-05-25 01:00:00,6
3260,2023-05-25 00:45:00,7
3261,2023-05-25 00:30:00,11
3262,2023-05-25 00:15:00,7
3263,2023-05-25 00:00:00,9
3264,2023-05-24 23:45:00,14
3265,2023-05-24 23:30:00,13
3266,2023-05-24 23:15:00,15
3267,2023-05-24 23:00:00,15
3268,2023-05-24 22:45:00,21
3269,2023-05-24 22:30:00,23
3270,2023-05-24 22:15:00,22
3271,2023-05-24 22:00:00,26
3272,2023-05-24 21:45:00,39
3273,2023-05-24 21:30:00,36
3274,2023-05-24 21:15:00,41
3275,2023-05-24 21:00:00,39
3276,2023-05-24 20:45:00,46
3277,2023-05-24 20:30:00,43
3278,2023-05-24 20:15:00,48
3279,2023-05-24 20:00:00,43
3280,2023-05-24 19:45:00,35
3281,2023-05-24 19:30:00,37
3282,2023-05-24 19:15:00,32
3283,2023-05-24 19:00:00,31
3284,2023-05-24 18:45:00,34
3285,2023-05-24 18:30:00,37
3286,2023-05-24 18:15:00,39
3287,2023-05-24 18:00:00,32
3288,2023-05-24 17:45:00,23
3289,2023-05-24 17:30:00,26
3290,2023-05-24 17:15:00,21
3291,2023-05-24 17:00:00,22
3292,2023-05-24 16:45:00,24
3293,2023-05-24 16:30:00,24
3294,2023-05-24 16:15:00,30
3295,2023-05-24 16:00:00,29
3296,2023-05-24 15:45:00,31
3297,2023-05-24 15:30:00,22
3298,2023-05-24 15:15:00,23
3299,2023-05-24 15:00:00,27
3300,2023-05-24 14:45:00,24
3301,2023-05-24 14:30:00,24
3302,2023-05-24 14:15:00,24
3303,2023-05-24 14:00:00,21
3304,2023-05-24 13:45:00,39
3305,2023-05-24 13:30:00,23
3306,2023-05-24 13:15:00,40
3307,2023-05-24 13:00:00,30
3308,2023-05-24 12:45:00,37
3309,2023-05-24 12:30:00,35
3310,2023-05-24 12:15:00,37
3311,2023-05-24 12:00:00,24
3312,2023-05-24 11:45:00,17
3313,2023-05-24 11:30:00,21
3314,2023-05-24 11:15:00,21
3315,2023-05-24 11:00:00,13
3316,2023-05-24 10:45:00,18
3317,2023-05-24 10:30:00,16
3318,2023-05-24 10:15:00,17
3319,2023-05-24 10:00:00,14
3320,2023-05-24 09:45:00,15
3321,2023-05-24 09:30:00,13
3322,2023-05-24 09:15:00,16
3323,2023-05-24 09:00:00,21
3324,2023-05-24 08:45:00,11
3325,2023-05-24 08:30:00,6
3326,2023-05-24 08:15:00,7
3327,2023-05-24 08:00:00,11
3328,2023-05-24 07:45:00,4
3329,2023-05-24 07:30:00,3
3330,2023-05-24 07:15:00,3
3331,2023-05-24 07:00:00,3
3332,2023-05-24 06:45:00,2
3333,2023-05-24 06:30:00,3
3334,2023-05-24 06:15:00,1
3335,2023-05-24 06:00:00,1
3336,2023-05-24 05:45:00,2
3337,2023-05-24 05:30:00,2
3338,2023-05-24 05:15:00,1
3339,2023-05-24 05:00:00,2
3340,2023-05-24 04:45:00,1
3341,2023-05-24 04:30:00,1
3342,2023-05-24 04:15:00,1
3343,2023-05-24 04:00:00,1
3344,2023-05-24 03:45:00,1
3345,2023-05-24 03:30:00,1
3346,2023-05-24 03:15:00,1
3347,2023-05-24 03:00:00,1
3348,2023-05-24 02:45:00,1
3349,2023-05-24 02:30:00,1
3350,2023-05-24 02:15:00,1
3351,2023-05-24 02:00:00,1
3352,2023-05-24 01:45:00,1
3353,2023-05-24 01:30:00,6
3354,2023-05-24 01:15:00,1
3355,2023-05-24 01:00:00,6
3356,2023-05-24 00:45:00,7
3357,2023-05-24 00:30:00,9
3358,2023-05-24 00:15:00,6
3359,2023-05-24 00:00:00,9
3360,2023-05-23 23:45:00,12
3361,2023-05-23 23:30:00,15
3362,2023-05-23 23:15:00,15
3363,2023-05-23 23:00:00,11
3364,2023-05-23 22:45:00,22
3365,2023-05-23 22:30:00,24
3366,2023-05-23 22:15:00,25
3367,2023-05-23 22:00:00,22
3368,2023-05-23 21:45:00,36
3369,2023-05-23 21:30:00,31
3370,2023-05-23 21:15:00,41
3371,2023-05-23 21:00:00,33
3372,2023-05-23 20:45:00,48
3373,2023-05-23 20:30:00,43
3374,2023-05-23 20:15:00,44
3375,2023-05-23 20:00:00,43
3376,2023-05-23 19:45:00,36
3377,2023-05-23 19:30:00,31
3378,2023-05-23 19:15:00,38
3379,2023-05-23 19:00:00,34
3380,2023-05-23 18:45:00,32
3381,2023-05-23 18:30:00,38
3382,2023-05-23 18:15:00,31
3383,2023-05-23 18:00:00,34
3384,2023-05-23 17:45:00,22
3385,2023-05-23 17:30:00,21
3386,2023-05-23 17:15:00,21
3387,2023-05-23 17:00:00,22
3388,2023-05-23 16:45:00,27
3389,2023-05-23 16:30:00,28
3390,2023-05-23 16:15:00,26
3391,2023-05-23 16:00:00,22
3392,2023-05-23 15:45:00,27
3393,2023-05-23 15:30:00,25
3394,2023-05-23 15:15:00,21
3395,2023-05-23 15:00:00,28
3396,2023-05-23 14:45:00,30
3397,2023-05-23 14:30:00,25
3398,2023-05-23 14:15:00,23
3399,2023-05-23 14:00:00,24
3400,2023-05-23 13:45:00,30
3401,2023-05-23 13:30:00,27
3402,2023-05-23 13:15:00,34
3403,2023-05-23 13:00:00,22
3404,2023-05-23 12:45:00,21
3405,2023-05-23 12:30:00,37
3406,2023-05-23 12:15:00,24
3407,2023-05-23 12:00:00,38
3408,2023-05-23 11:45:00,15
3409,2023-05-23 11:30:00,16
3410,2023-05-23 11:15:00,11
3411,2023-05-23 11:00:00,16
3412,2023-05-23 10:45:00,20
3413,2023-05-23 10:30:00,21
3414,2023-05-23 10:15:00,20
3415,2023-05-23 10:00:00,16
3416,2023-05-23 09:45:00,12
3417,2023-05-23 09:30:00,13
3418,2023-05-23 09:15:00,16
3419,2023-05-23 09:00:00,19
3420,2023-05-23 08:45:00,9
3421,2023-05-23 08:30:00,11
3422,2023-05-23 08:15:00,11
3423,2023-05-23 08:00:00,6
3424,2023-05-23 07:45:00,4
3425,2023-05-23 07:30:00,3
3426,2023-05-23 07:15:00,5
3427,2023-05-23 07:00:00,2
3428,2023-05-23 06:45:00,4
3429,2023-05-23 06:30:00,1
3430,2023-05-23 06:15:00,2
3431,2023-05-23 06:00:00,3
3432,2023-05-23 05:45:00,2
3433,2023-05-23 05:30:00,1
3434,2023-05-23 05:15:00,1
3435,2023-05-23 05:00:00,2
3436,2023-05-23 04:45:00,1
3437,2023-05-23 04:30:00,1
3438,2023-05-23 04:15:00,1
3439,2023-05-23 04:00:00,1
3440,2023-05-23 03:45:00,1
3441,2023-05-23 03:30:00,1
3442,2023-05-23 03:15:00,1
3443,2023-05-23 03:00:00,1
3444,2023-05-23 02:45:00,1
3445,2023-05-23 02:30:00,1
3446,2023-05-23 02:15:00,1
3447,2023-05-23 02:00:00,1
3448,2023-05-23 01:45:00,4
3449,2023-05-23 01:30:00,3
3450,2023-05-23 01:15:00,4
3451,2023-05-23 01:00:00,4
3452,2023-05-23 00:45:00,11
3453,2023-05-23 00:30:00,8
3454,2023-05-23 00:15:00,7
3455,2023-05-23 00:00:00,8
3456,2023-05-22 23:45:00,15
3457,2023-05-22 23:30:00,14
3458,2023-05-22 23:15:00,11
3459,2023-05-22 23:00:00,13
3460,2023-05-22 22:45:00,23
3461,2023-05-22 22:30:00,21
3462,2023-05-22 22:15:00,23
3463,2023-05-22 22:00:00,23
3464,2023-05-22 21:45:00,36
3465,2023-05-22 21:30:00,41
3466,2023-05-22 21:15:00,39
3467,2023-05-22 21:00:00,36
3468,2023-05-22 20:45:00,47
3469,2023-05-22 20:30:00,46
3470,2023-05-22 20:15:00,42
3471,2023-05-22 20:00:00,50
3472,2023-05-22 19:45:00,37
3473,2023-05-22 19:30:00,31
3474,2023-05-22 19:15:00,41
3475,2023-05-22 19:00:00,39
3476,2023-05-22 18:45:00,37
3477,2023-05-22 18:30:00,37
3478,2023-05-22 18:15:00,34
3479,2023-05-22 18:00:00,34
3480,2023-05-22 17:45:00,26
3481,2023-05-22 17:30:00,22
3482,2023-05-22 17:15:00,25
3483,2023-05-22 17:00:00,25
3484,2023-05-22 16:45:00,24
3485,2023-05-22 16:30:00,27
3486,2023-05-22 16:15:00,29
3487,2023-05-22 16:00:00,27
3488,2023-05-22 15:45:00,30
3489,2023-05-22 15:30:00,22
3490,2023-05-22 15:15:00,28
3491,2023-05-22 15:00:00,25
3492,2023-05-22 14:45:00,21
3493,2023-05-22 14:30:00,28
3494,2023-05-22 14:15:00,23
3495,2023-05-22 14:00:00,22
3496,2023-05-22 13:45:00,24
3497,2023-05-22 13:30:00,25
3498,2023-05-22 13:15:00,37
3499,2023-05-22 13:00:00,22
3500,2023-05-22 12:45:00,28
3501,2023-05-22 12:30:00,39
3502,2023-05-22 12:15:00,22
3503,2023-05-22 12:00:00,36
3504,2023-05-22 11:45:00,11
3505,2023-05-22 11:30:00,20
3506,2023-05-22 11:15:00,21
3507,2023-05-22 11:00:00,19
3508,2023-05-22 10:45:00,16
3509,2023-05-22 10:30:00,15
3510,2023-05-22 10:15:00,17
3511,2023-05-22 10:00:00,19
3512,2023-05-22 09:45:00,16
3513,2023-05-22 09:30:00,15
3514,2023-05-22 09:15:00,20
3515,2023-05-22 09:00:00,13
3516,2023-05-22 08:45:00,7
3517,2023-05-22 08:30:00,10
3518,2023-05-22 08:15:00,10
3519,2023-05-22 08:00:00,8
3520,2023-05-22 07:45:00,4
3521,2023-05-22 07:30:00,3
3522,2023-05-22 07:15:00,4
3523,2023-05-22 07:00:00,5
3524,2023-05-22 06:45:00,3
3525,2023-05-22 06:30:00,3
3526,2023-05-22 06:15:00,2
3527,2023-05-22 06:00:00,4
3528,2023-05-22 05:45:00,3
3529,2023-05-22 05:30:00,1
3530,2023-05-22 05:15:00,1
3531,2023-05-22 05:00:00,3
3532,2023-05-22 04:45:00,1
3533,2023-05-22 04:30:00,1
3534,2023-05-22 04:15:00,1
3535,2023-05-22 04:00:00,1
3536,2023-05-22 03:45:00,1
3537,2023-05-22 03:30:00,1
3538,2023-05-22 03:15:00,1
3539,2023-05-22 03:00:00,1
3540,2023-05-22 02:45:00,1
3541,2023-05-22 02:30:00,1
3542,2023-05-22 02:15:00,1
3543,2023-05-22 02:00:00,1
3544,2023-05-22 01:45:00,3
3545,2023-05-22 01:30:00,2
3546,2023-05-22 01:15:00,6
3547,2023-05-22 01:00:00,3
3548,2023-05-22 00:45:00,7
3549,2023-05-22 00:30:00,11
3550,2023-05-22 00:15:00,7
3551,2023-05-22 00:00:00,11
3552,2023-05-21 23:45:00,13
3553,2023-05-21 23:30:00,14
3554,2023-05-21 23:15:00,15
3555,2023-05-21 23:00:00,12
3556,2023-05-21 22:45:00,21
3557,2023-05-21 22:30:00,24
3558,2023-05-21 22:15:00,23
3559,2023-05-21 22:00:00,21
3560,2023-05-21 21:45:00,37
3561,2023-05-21 21:30:00,35
3562,2023-05-21 21:15:00,35
3563,2023-05-21 21:00:00,36
3564,2023-05-21 20:45:00,41
3565,2023-05-21 20:30:00,47
3566,2023-05-21 20:15:00,41
3567,2023-05-21 20:00:00,45
3568,2023-05-21 19:45:00,36
3569,2023-05-21 19:30:00,39
3570,2023-05-21 19:15:00,35
3571,2023-05-21 19:00:00,34
3572,2023-05-21 18:45:00,41
3573,2023-05-21 18:30:00,34
3574,2023-05-21 18:15:00,37
3575,2023-05-21 18:00:00,39
3576,2023-05-21 17:45:00,25
3577,2023-05-21 17:30:00,25
3578,2023-05-21 17:15:00,24
3579,2023-05-21 17:00:00,25
3580,2023-05-21 16:45:00,21
3581,2023-05-21 16:30:00,27
3582,2023-05-21 16:15:00,24
3583,2023-05-21 16:00:00,30
3584,2023-05-21 15:45:00,31
3585,2023-05-21 15:30:00,29
3586,2023-05-21 15:15:00,25
3587,2023-05-21 15:00:00,30
3588,2023-05-21 14:45:00,26
3589,2023-05-21 14:30:00,27
3590,2023-05-21 14:15:00,25
3591,2023-05-21 14:00:00,22
3592,2023-05-21 13:45:00,29
3593,2023-05-21 13:30:00,38
3594,2023-05-21 13:15:00,28
3595,2023-05-21 13:00:00,33
3596,2023-05-21 12:45:00,21
3597,2023-05-21 12:30:00,28
3598,2023-05-21 12:15:00,24
3599,2023-05-21 12:00:00,24
3600,2023-05-21 11:45:00,21
3601,2023-05-21 11:30:00,12
3602,2023-05-21 11:15:00,11
3603,2023-05-21 11:00:00,15
3604,2023-05-21 10:45:00,20
3605,2023-05-21 10:30:00,15
3606,2023-05-21 10:15:00,16
3607,2023-05-21 10:00:00,19
3608,2023-05-21 09:45:00,21
3609,2023-05-21 09:30:00,19
3610,2023-05-21 09:15:00,16
3611,2023-05-21 09:00:00,13
3612,2023-05-21 08:45:00,9
3613,2023-05-21 08:30:00,11
3614,2023-05-21 08:15:00,11
3615,2023-05-21 08:00:00,6
3616,2023-05-21 07:45:00,5
3617,2023-05-21 07:30:00,4
3618,2023-05-21 07:15:00,2
3619,2023-05-21 07:00:00,5
3620,2023-05-21 06:45:00,1
